ID,date,device,type,os,name,category,superCategory,time_spent,frequency
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,5
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Airguard,System,Other,60,5
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1620,27
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,1500,14
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,1440,13
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Teams,Messenger,Communication ICT,720,7
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,18
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,420,3
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,360,8
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,360,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,240,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,240,6
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,240,9
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,120,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Kamera,System,Other,120,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,60,7
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,5
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Airguard,System,Other,60,5
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1860,14
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,780,15
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,300,5
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,240,3
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,180,2
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,2
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Teams,Messenger,Communication ICT,120,4
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Kamera,System,Other,120,5
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Airguard,System,Other,120,6
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Uhr,System,Other,60,4
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,2
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,5
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,60,2
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-15 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,5520,32
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1620,23
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,1200,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,840,9
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,840,17
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,660,14
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,540,15
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,360,4
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Teams,Messenger,Communication ICT,360,8
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,240,5
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,180,3
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Revolut,Finance,Other,180,3
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,120,2
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Uhr,System,Other,120,7
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,3
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Health,Health / Wellbeing,Other,60,2
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Kamera,System,Other,60,3
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,60,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,60,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,GoogleTranslate,Translation,Other,60,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,60,1
hwyr5z1l,2023-06-16 00:00:00+00:00,phone,app,ios,eBayKleinanzeigen,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,120,2
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,120,3
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Formula1,Sport,Other,120,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,120,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,120,4
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,60,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,3
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,2
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Health,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4380,51
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1860,34
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,1140,7
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,480,9
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Kamera,System,Other,300,19
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,180,4
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,4
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,180,5
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,180,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Dateien,System,Other,180,4
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Wellpass,Sport,Other,120,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,LidlPlus,Food,Other,120,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,benefits.me,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-17 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,120,6
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,3180,5
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,ChatGPT,Web Browser / Search Machine ,Other,2340,4
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,1800,19
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1200,14
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,900,9
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,900,15
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,840,11
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,720,14
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Kamera,System,Other,420,9
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Word,Study / Learning,Study / Work ICT,360,4
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,360,4
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,360,2
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Onesec,Health / Wellbeing,Other,300,4
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,240,5
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,240,3
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Kurzbefehle,System,Other,180,1
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,180,1
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,180,1
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,2
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,120,4
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Arc,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,120,1
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,Dateien,System,Other,60,2
hwyr5z1l,2023-06-18 00:00:00+00:00,phone,app,ios,AppStore,Shopping ,Entertainment,60,2
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,180,1
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,5
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,120,10
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Bolt,Mobility,Other,60,5
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,4
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,1
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-19 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-19 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,1500,5
hwyr5z1l,2023-06-19 00:00:00+00:00,tablet,app,ios,Imessage,Messenger,Communication ICT,420,3
hwyr5z1l,2023-06-19 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,300,1
hwyr5z1l,2023-06-19 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,180,1
hwyr5z1l,2023-06-19 00:00:00+00:00,tablet,app,ios,amazon,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,240,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,480,34
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,300,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,7
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,60,1
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Wellpass,Sport,Other,60,3
hwyr5z1l,2023-06-20 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,youtube,Video,Entertainment,4560,1
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,safari,Web Browser / Search Machine ,Other,2100,18
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,imessage,Messenger,Communication ICT,720,3
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,KptnCook,Food,Other,240,1
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,2
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,AppStore,Shopping ,Entertainment,60,2
hwyr5z1l,2023-06-20 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,4
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,120,9
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Bolt,Mobility,Other,60,3
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,6
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,2
hwyr5z1l,2023-06-21 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-06-21 00:00:00+00:00,tablet,app,ios,youtube,Video,Entertainment,1560,2
hwyr5z1l,2023-06-21 00:00:00+00:00,tablet,app,ios,imessage,Messenger,Communication ICT,360,4
hwyr5z1l,2023-06-21 00:00:00+00:00,tablet,app,ios,safari,Web Browser / Search Machine ,Other,300,1
hwyr5z1l,2023-06-21 00:00:00+00:00,tablet,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,21
hwyr5z1l,2023-06-21 00:00:00+00:00,tablet,app,ios,spotify,Music / Audio,Entertainment,120,7
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,120,2
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,120,2
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,1
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,6
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Post,Delivery,Other,60,2
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,MensaDarmstadt,Food,Other,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,21300,13
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,safari,Web Browser / Search Machine ,Other,1260,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,imessage,Messenger,Communication ICT,900,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,mail,Mail,Communication ICT,240,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,Einstellungen,System,Other,420,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,jlaw,Study / Learning,Study / Work ICT,120,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,WarnWetter,News,Entertainment,120,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,appstore,Shopping ,Entertainment,60,3
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,kalender,System,Other,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,wetter,News,Entertainment,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,MarlyApp,Study / Learning,Study / Work ICT,60,1
hwyr5z1l,2023-06-22 00:00:00+00:00,tablet,app,ios,paypal,Finance,Other,60,1
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,240,3
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,10
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,3
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,5
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,2
hwyr5z1l,2023-06-23 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,240,2
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,12000,48
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,6000,6
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,DisneyPlus,Video,Entertainment,2340,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Imessage,Messenger,Communication ICT,1800,4
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,mydealz,Shopping ,Entertainment,540,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,jlaw,Study / Learning,Study / Work ICT,420,7
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,mail,Mail,Communication ICT,360,4
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,signal,Messenger,Communication ICT,360,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,spotify,Music / Audio,Entertainment,300,14
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,appstore,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,netflix,Video,Entertainment,60,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,kamera,System,Other,60,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,post,Delivery,Other,60,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,2160,40
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1500,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,signal,Messenger,Communication ICT,240,1
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,spotify,Music / Audio,Entertainment,120,3
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Post,Delivery,Other,60,2
hwyr5z1l,2023-06-23 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,cityFlitzer,Mobility,Other,540,19
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,4
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,120,2
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,2
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,1
hwyr5z1l,2023-06-24 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,2160,40
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1500,1
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Signal,Messenger,Communication ICT,240,1
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Spotify,Music / Audio,Entertainment,60,3
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Post,Delivery,Other,60,2
hwyr5z1l,2023-06-24 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-25 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,240,1
hwyr5z1l,2023-06-25 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,240,1
hwyr5z1l,2023-06-25 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,1
hwyr5z1l,2023-06-25 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-06-25 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1080,1
hwyr5z1l,2023-06-25 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,660,15
hwyr5z1l,2023-06-25 00:00:00+00:00,tablet,app,ios,Spotify,Music / Audio,Entertainment,360,7
hwyr5z1l,2023-06-25 00:00:00+00:00,tablet,app,ios,Notizen,Notes,Study / Work ICT,60,1
hwyr5z1l,2023-06-25 00:00:00+00:00,tablet,app,ios,Wetter,News,Entertainment,60,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,180,8
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,180,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Bolt,Mobility,Other,60,5
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,5
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,2
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Health,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,paypal,Finance,Other,60,1
hwyr5z1l,2023-06-26 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-06-26 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,3180,18
hwyr5z1l,2023-06-26 00:00:00+00:00,tablet,app,ios,Netflix,Video,Entertainment,2880,1
hwyr5z1l,2023-06-26 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,1980,4
hwyr5z1l,2023-06-26 00:00:00+00:00,tablet,app,ios,Wetter,News,Entertainment,60,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,240,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,240,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,120,4
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,120,6
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,7
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,Ikea,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,TK,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-27 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-27 00:00:00+00:00,tablet,app,ios,Netflix,Video,Entertainment,1200,1
hwyr5z1l,2023-06-27 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1140,1
hwyr5z1l,2023-06-27 00:00:00+00:00,tablet,app,ios,Appstore,Shopping ,Entertainment,240,1
hwyr5z1l,2023-06-27 00:00:00+00:00,tablet,app,ios,IKEA,Shopping ,Entertainment,180,1
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,360,6
